price,quantity,order_month,order_day,order_hour,shipping_delay_days,Cluster,Segment_Label
35.84,2,11,25,14,5,3,Low-Value Late-Season Buyers
422.32,2,11,25,14,6,7,Premium Loyal Customers (Fast Shipping)
85.54,2,11,25,14,5,3,Low-Value Late-Season Buyers
487.23,3,11,25,14,5,7,Premium Loyal Customers (Fast Shipping)
467.68,2,11,25,14,2,7,Premium Loyal Customers (Fast Shipping)
48.5,1,11,25,14,2,3,Low-Value Late-Season Buyers
226.9,1,11,25,14,1,7,Premium Loyal Customers (Fast Shipping)
324.6,1,11,25,14,1,7,Premium Loyal Customers (Fast Shipping)
321.05,5,11,25,14,1,8,Heavy Bulk Buyers
393.73,2,11,25,14,5,7,Premium Loyal Customers (Fast Shipping)
174.09,2,11,25,14,3,3,Low-Value Late-Season Buyers
480.95,3,11,25,14,4,7,Premium Loyal Customers (Fast Shipping)
161.25,1,11,25,14,6,3,Low-Value Late-Season Buyers
140.72,1,11,25,14,5,3,Low-Value Late-Season Buyers
366.17,7,11,25,14,4,8,Heavy Bulk Buyers
206.81,1,11,25,14,7,3,Low-Value Late-Season Buyers
381.96,2,11,25,14,7,3,Low-Value Late-Season Buyers
162.82,2,11,25,14,5,3,Low-Value Late-Season Buyers
300.24,1,11,25,14,3,7,Premium Loyal Customers (Fast Shipping)
414.49,1,11,25,14,4,7,Premium Loyal Customers (Fast Shipping)
418.46,3,11,25,14,4,7,Premium Loyal Customers (Fast Shipping)
398.99,2,11,25,14,6,7,Premium Loyal Customers (Fast Shipping)
140.96,1,11,25,14,6,3,Low-Value Late-Season Buyers
454.65,2,11,25,14,7,5,Premium Customers (Delayed Shipping)
86.08,5,11,25,14,4,8,Heavy Bulk Buyers
382.08,1,11,26,14,1,7,Premium Loyal Customers (Fast Shipping)
206.27,2,11,26,14,6,3,Low-Value Late-Season Buyers
292.26,1,11,26,14,7,3,Low-Value Late-Season Buyers
412.39,1,11,26,14,4,7,Premium Loyal Customers (Fast Shipping)
394.58,1,11,26,14,3,7,Premium Loyal Customers (Fast Shipping)
428.01,1,11,26,14,7,5,Premium Customers (Delayed Shipping)
474.79,4,11,26,14,7,2,Bulk Buyers (High Quantity)
169.11,2,11,26,14,1,7,Premium Loyal Customers (Fast Shipping)
62.79,2,11,26,14,3,3,Low-Value Late-Season Buyers
423.99,2,11,26,14,7,0,High-Value Customers (Delayed Shipping)
22.62,1,11,26,14,4,3,Low-Value Late-Season Buyers
300.25,3,11,26,14,6,3,Low-Value Late-Season Buyers
273.84,2,11,26,14,7,3,Low-Value Late-Season Buyers
337.26,1,11,26,14,4,7,Premium Loyal Customers (Fast Shipping)
99.73,1,11,26,14,2,3,Low-Value Late-Season Buyers
19.01,1,11,26,14,6,3,Low-Value Late-Season Buyers
248.77,2,11,26,14,6,3,Low-Value Late-Season Buyers
59.72,1,11,26,14,1,9,Low-Value Fast Delivery Buyers
447.1,4,11,26,14,5,2,Bulk Buyers (High Quantity)
207.15,1,11,26,14,6,3,Low-Value Late-Season Buyers
420.83,3,11,26,14,2,7,Premium Loyal Customers (Fast Shipping)
488.98,2,11,26,14,5,7,Premium Loyal Customers (Fast Shipping)
150.45,1,11,26,14,3,3,Low-Value Late-Season Buyers
109.4,1,11,26,14,1,9,Low-Value Fast Delivery Buyers
130.81,1,11,26,14,4,3,Low-Value Late-Season Buyers
242.66,1,11,26,14,4,3,Low-Value Late-Season Buyers
455.94,3,11,26,14,5,7,Premium Loyal Customers (Fast Shipping)
362.72,2,11,26,14,1,7,Premium Loyal Customers (Fast Shipping)
100.72,1,11,26,14,2,3,Low-Value Late-Season Buyers
133.75,2,11,26,14,3,3,Low-Value Late-Season Buyers
389.51,2,11,26,14,4,7,Premium Loyal Customers (Fast Shipping)
343.99,1,11,26,14,7,3,Low-Value Late-Season Buyers
498.64,1,11,26,14,3,7,Premium Loyal Customers (Fast Shipping)
448.42,2,11,26,14,4,7,Premium Loyal Customers (Fast Shipping)
194.46,1,11,26,14,5,3,Low-Value Late-Season Buyers
40.91,1,11,27,14,4,3,Low-Value Late-Season Buyers
270.95,1,11,27,14,6,3,Low-Value Late-Season Buyers
299.94,1,11,27,14,6,3,Low-Value Late-Season Buyers
301.77,1,11,27,14,2,7,Premium Loyal Customers (Fast Shipping)
207.6,1,11,27,14,2,7,Premium Loyal Customers (Fast Shipping)
320.57,3,11,27,14,7,3,Low-Value Late-Season Buyers
190.05,2,11,27,14,3,7,Premium Loyal Customers (Fast Shipping)
219.69,1,11,27,14,2,7,Premium Loyal Customers (Fast Shipping)
375.63,2,11,27,14,1,7,Premium Loyal Customers (Fast Shipping)
118.32,2,11,27,14,5,3,Low-Value Late-Season Buyers
147.64,3,11,27,14,7,3,Low-Value Late-Season Buyers
128.62,5,11,27,14,4,8,Heavy Bulk Buyers
458.27,1,11,27,14,1,7,Premium Loyal Customers (Fast Shipping)
138.79,3,11,27,14,6,3,Low-Value Late-Season Buyers
182.65,1,11,27,14,4,3,Low-Value Late-Season Buyers
40.71,1,11,27,14,3,3,Low-Value Late-Season Buyers
70.22,1,11,27,14,7,3,Low-Value Late-Season Buyers
300.24,4,11,27,14,6,2,Bulk Buyers (High Quantity)
16.67,3,11,27,14,2,3,Low-Value Late-Season Buyers
341.9,2,11,27,14,7,3,Low-Value Late-Season Buyers
453.87,1,11,27,14,5,7,Premium Loyal Customers (Fast Shipping)
80.79,3,11,27,14,5,3,Low-Value Late-Season Buyers
495.35,1,11,27,14,6,7,Premium Loyal Customers (Fast Shipping)
489.66,3,11,27,14,5,7,Premium Loyal Customers (Fast Shipping)
314.11,4,11,27,14,5,2,Bulk Buyers (High Quantity)
313.64,4,11,27,14,6,2,Bulk Buyers (High Quantity)
231.08,1,11,27,14,1,7,Premium Loyal Customers (Fast Shipping)
375.98,3,11,28,14,1,7,Premium Loyal Customers (Fast Shipping)
184.64,4,11,28,14,3,8,Heavy Bulk Buyers
255.1,2,11,28,14,3,7,Premium Loyal Customers (Fast Shipping)
140.21,1,11,28,14,7,3,Low-Value Late-Season Buyers
270.46,1,11,28,14,6,3,Low-Value Late-Season Buyers
495.72,1,11,28,14,7,0,High-Value Customers (Delayed Shipping)
73.1,1,11,28,14,7,3,Low-Value Late-Season Buyers
158.39,1,11,28,14,4,3,Low-Value Late-Season Buyers
46.82,1,11,28,14,1,9,Low-Value Fast Delivery Buyers
300.19,1,11,28,14,7,3,Low-Value Late-Season Buyers
396.26,2,11,28,14,5,7,Premium Loyal Customers (Fast Shipping)
276.43,5,11,28,14,3,8,Heavy Bulk Buyers
230.73,4,11,28,14,3,8,Heavy Bulk Buyers
401.38,4,11,28,14,6,2,Bulk Buyers (High Quantity)
35.3,2,11,28,14,1,9,Low-Value Fast Delivery Buyers
396.57,1,11,28,14,1,7,Premium Loyal Customers (Fast Shipping)
376.09,2,11,28,14,1,7,Premium Loyal Customers (Fast Shipping)
239.88,2,11,28,14,6,3,Low-Value Late-Season Buyers
87.2,2,11,28,14,4,3,Low-Value Late-Season Buyers
357.54,1,11,28,14,5,7,Premium Loyal Customers (Fast Shipping)
90.66,2,11,28,14,1,9,Low-Value Fast Delivery Buyers
230.09,4,11,28,14,5,3,Low-Value Late-Season Buyers
224.8,6,11,28,14,7,8,Heavy Bulk Buyers
43.91,1,11,28,14,2,3,Low-Value Late-Season Buyers
341.94,2,11,28,14,1,7,Premium Loyal Customers (Fast Shipping)
16.62,1,11,28,14,1,9,Low-Value Fast Delivery Buyers
282.71,1,11,28,14,2,7,Premium Loyal Customers (Fast Shipping)
20.6,1,11,28,14,3,3,Low-Value Late-Season Buyers
231.02,1,11,28,14,4,3,Low-Value Late-Season Buyers
42.61,3,11,29,14,1,9,Low-Value Fast Delivery Buyers
213.64,4,11,29,14,6,3,Low-Value Late-Season Buyers
305.66,4,11,29,14,3,7,Premium Loyal Customers (Fast Shipping)
113.41,3,11,29,14,1,7,Premium Loyal Customers (Fast Shipping)
486.83,1,11,29,14,2,7,Premium Loyal Customers (Fast Shipping)
293.62,3,11,29,14,2,7,Premium Loyal Customers (Fast Shipping)
96.63,5,11,29,14,3,8,Heavy Bulk Buyers
138.32,1,11,29,14,4,3,Low-Value Late-Season Buyers
45.92,3,11,29,14,6,3,Low-Value Late-Season Buyers
497.32,2,11,29,14,4,7,Premium Loyal Customers (Fast Shipping)
159.05,2,11,29,14,7,3,Low-Value Late-Season Buyers
126.32,1,11,29,14,2,7,Premium Loyal Customers (Fast Shipping)
257.99,6,11,29,14,1,8,Heavy Bulk Buyers
381.48,2,11,29,14,1,7,Premium Loyal Customers (Fast Shipping)
262.94,3,11,29,14,5,3,Low-Value Late-Season Buyers
213.53,6,11,29,14,5,8,Heavy Bulk Buyers
309.03,1,11,29,14,2,7,Premium Loyal Customers (Fast Shipping)
490.59,1,11,29,14,6,7,Premium Loyal Customers (Fast Shipping)
441.17,1,11,29,14,7,0,High-Value Customers (Delayed Shipping)
341.46,4,11,29,14,6,2,Bulk Buyers (High Quantity)
453.63,2,11,29,14,5,7,Premium Loyal Customers (Fast Shipping)
232.07,1,11,29,14,3,7,Premium Loyal Customers (Fast Shipping)
451.91,1,11,29,14,1,7,Premium Loyal Customers (Fast Shipping)
100.74,1,11,29,14,6,3,Low-Value Late-Season Buyers
458.69,3,11,29,14,5,7,Premium Loyal Customers (Fast Shipping)
49.12,3,11,29,14,3,3,Low-Value Late-Season Buyers
409.43,3,11,29,14,3,7,Premium Loyal Customers (Fast Shipping)
373.42,1,11,29,14,6,3,Low-Value Late-Season Buyers
217.33,3,11,30,14,5,3,Low-Value Late-Season Buyers
59.1,1,11,30,14,3,3,Low-Value Late-Season Buyers
346.06,3,11,30,14,5,7,Premium Loyal Customers (Fast Shipping)
381.75,2,11,30,14,2,7,Premium Loyal Customers (Fast Shipping)
292.77,4,11,30,14,2,7,Premium Loyal Customers (Fast Shipping)
311.71,3,11,30,14,3,7,Premium Loyal Customers (Fast Shipping)
184.44,3,11,30,14,2,7,Premium Loyal Customers (Fast Shipping)
98.16,2,11,30,14,2,3,Low-Value Late-Season Buyers
421.81,1,11,30,14,2,7,Premium Loyal Customers (Fast Shipping)
269.96,2,11,30,14,4,7,Premium Loyal Customers (Fast Shipping)
367.88,6,11,30,14,5,8,Heavy Bulk Buyers
379.09,2,11,30,14,5,7,Premium Loyal Customers (Fast Shipping)
62.5,1,11,30,14,6,3,Low-Value Late-Season Buyers
291.63,1,11,30,14,2,7,Premium Loyal Customers (Fast Shipping)
294.6,1,11,30,14,3,7,Premium Loyal Customers (Fast Shipping)
325.68,2,11,30,14,3,7,Premium Loyal Customers (Fast Shipping)
233.65,2,11,30,14,5,3,Low-Value Late-Season Buyers
142.07,1,11,30,14,4,3,Low-Value Late-Season Buyers
306.45,1,11,30,14,5,3,Low-Value Late-Season Buyers
46.53,5,11,30,14,3,8,Heavy Bulk Buyers
75.82,2,11,30,14,5,3,Low-Value Late-Season Buyers
132.66,2,11,30,14,6,3,Low-Value Late-Season Buyers
389.75,1,11,30,14,6,7,Premium Loyal Customers (Fast Shipping)
457.82,1,12,1,14,1,9,Low-Value Fast Delivery Buyers
222.18,2,12,1,14,7,5,Premium Customers (Delayed Shipping)
416.71,1,12,1,14,5,5,Premium Customers (Delayed Shipping)
368.6,1,12,1,14,1,9,Low-Value Fast Delivery Buyers
14.98,2,12,1,14,4,9,Low-Value Fast Delivery Buyers
151.47,2,12,1,14,5,5,Premium Customers (Delayed Shipping)
439.72,2,12,1,14,6,5,Premium Customers (Delayed Shipping)
243.49,3,12,1,14,1,9,Low-Value Fast Delivery Buyers
58.14,1,12,1,14,7,5,Premium Customers (Delayed Shipping)
105.49,3,12,1,14,3,9,Low-Value Fast Delivery Buyers
436.8,1,12,1,14,6,5,Premium Customers (Delayed Shipping)
407.94,5,12,1,14,6,2,Bulk Buyers (High Quantity)
132.69,3,12,1,14,7,5,Premium Customers (Delayed Shipping)
37.05,5,12,1,14,1,9,Low-Value Fast Delivery Buyers
83.65,2,12,1,14,4,9,Low-Value Fast Delivery Buyers
255.43,4,12,1,14,3,2,Bulk Buyers (High Quantity)
34.78,1,12,1,14,6,5,Premium Customers (Delayed Shipping)
29.76,6,12,1,14,5,8,Heavy Bulk Buyers
375.94,1,12,1,14,4,5,Premium Customers (Delayed Shipping)
85.64,1,12,1,14,7,5,Premium Customers (Delayed Shipping)
220.4,1,12,1,14,4,5,Premium Customers (Delayed Shipping)
233.0,3,12,1,14,1,9,Low-Value Fast Delivery Buyers
306.53,3,12,1,14,7,2,Bulk Buyers (High Quantity)
127.85,5,12,1,14,4,2,Bulk Buyers (High Quantity)
441.64,5,12,1,14,5,2,Bulk Buyers (High Quantity)
209.73,3,12,1,14,2,9,Low-Value Fast Delivery Buyers
321.13,1,12,1,14,4,5,Premium Customers (Delayed Shipping)
11.35,1,12,1,14,2,9,Low-Value Fast Delivery Buyers
277.38,2,12,2,14,3,9,Low-Value Fast Delivery Buyers
9.63,3,12,2,14,5,9,Low-Value Fast Delivery Buyers
310.7,1,12,2,14,4,5,Premium Customers (Delayed Shipping)
108.14,2,12,2,14,3,9,Low-Value Fast Delivery Buyers
208.48,4,12,2,14,1,9,Low-Value Fast Delivery Buyers
84.05,1,12,2,14,3,9,Low-Value Fast Delivery Buyers
287.17,1,12,2,14,7,5,Premium Customers (Delayed Shipping)
146.57,2,12,2,14,4,9,Low-Value Fast Delivery Buyers
414.01,2,12,2,14,4,5,Premium Customers (Delayed Shipping)
295.52,1,12,2,14,1,9,Low-Value Fast Delivery Buyers
108.72,1,12,2,14,4,9,Low-Value Fast Delivery Buyers
225.46,2,12,2,14,2,9,Low-Value Fast Delivery Buyers
62.3,1,12,2,14,3,9,Low-Value Fast Delivery Buyers
477.7,2,12,2,14,2,5,Premium Customers (Delayed Shipping)
324.73,1,12,2,14,1,9,Low-Value Fast Delivery Buyers
302.61,4,12,2,14,7,2,Bulk Buyers (High Quantity)
198.58,1,12,2,14,7,5,Premium Customers (Delayed Shipping)
355.66,1,12,2,14,2,9,Low-Value Fast Delivery Buyers
223.0,1,12,2,14,1,9,Low-Value Fast Delivery Buyers
344.01,2,12,2,14,3,5,Premium Customers (Delayed Shipping)
77.02,4,12,2,14,1,9,Low-Value Fast Delivery Buyers
241.81,1,12,2,14,6,5,Premium Customers (Delayed Shipping)
259.74,1,12,2,14,7,5,Premium Customers (Delayed Shipping)
104.55,5,12,2,14,6,2,Bulk Buyers (High Quantity)
409.8,2,12,2,14,7,5,Premium Customers (Delayed Shipping)
349.19,1,12,3,14,6,5,Premium Customers (Delayed Shipping)
274.49,3,12,3,14,7,2,Bulk Buyers (High Quantity)
13.64,1,12,3,14,1,9,Low-Value Fast Delivery Buyers
107.57,1,12,3,14,5,9,Low-Value Fast Delivery Buyers
65.51,3,12,3,14,1,9,Low-Value Fast Delivery Buyers
124.19,1,12,3,14,2,9,Low-Value Fast Delivery Buyers
395.55,2,12,3,14,2,9,Low-Value Fast Delivery Buyers
168.14,3,12,3,14,3,9,Low-Value Fast Delivery Buyers
304.57,3,12,3,14,5,2,Bulk Buyers (High Quantity)
211.26,2,12,3,14,2,9,Low-Value Fast Delivery Buyers
475.64,2,12,3,14,4,5,Premium Customers (Delayed Shipping)
429.65,1,12,3,14,1,9,Low-Value Fast Delivery Buyers
160.96,1,12,3,14,7,5,Premium Customers (Delayed Shipping)
137.79,1,12,3,14,2,9,Low-Value Fast Delivery Buyers
61.76,2,12,3,14,6,5,Premium Customers (Delayed Shipping)
17.87,2,12,3,14,5,9,Low-Value Fast Delivery Buyers
249.4,2,12,3,14,3,9,Low-Value Fast Delivery Buyers
77.88,1,12,3,14,1,9,Low-Value Fast Delivery Buyers
415.35,1,12,3,14,1,9,Low-Value Fast Delivery Buyers
148.72,1,12,3,14,3,9,Low-Value Fast Delivery Buyers
153.13,2,12,3,14,1,9,Low-Value Fast Delivery Buyers
95.57,2,12,3,14,1,9,Low-Value Fast Delivery Buyers
195.59,3,12,3,14,2,9,Low-Value Fast Delivery Buyers
370.11,1,12,3,14,2,9,Low-Value Fast Delivery Buyers
143.32,3,12,3,14,3,9,Low-Value Fast Delivery Buyers
335.37,2,12,3,14,5,5,Premium Customers (Delayed Shipping)
69.07,4,12,3,14,4,9,Low-Value Fast Delivery Buyers
484.18,3,12,3,14,6,2,Bulk Buyers (High Quantity)
28.81,2,12,3,14,2,9,Low-Value Fast Delivery Buyers
478.14,1,12,3,14,4,5,Premium Customers (Delayed Shipping)
209.71,4,12,3,14,6,2,Bulk Buyers (High Quantity)
201.4,4,12,3,14,4,2,Bulk Buyers (High Quantity)
227.41,2,12,3,14,6,5,Premium Customers (Delayed Shipping)
359.01,2,12,3,14,2,9,Low-Value Fast Delivery Buyers
173.56,1,12,3,14,4,9,Low-Value Fast Delivery Buyers
498.12,1,12,3,14,2,5,Premium Customers (Delayed Shipping)
364.03,2,12,4,14,6,5,Premium Customers (Delayed Shipping)
402.5,1,12,4,14,3,5,Premium Customers (Delayed Shipping)
361.03,1,12,4,14,7,5,Premium Customers (Delayed Shipping)
392.49,2,12,4,14,1,9,Low-Value Fast Delivery Buyers
295.95,3,12,4,14,3,9,Low-Value Fast Delivery Buyers
117.28,2,12,4,14,7,5,Premium Customers (Delayed Shipping)
36.26,3,12,4,14,7,3,Low-Value Late-Season Buyers
486.35,5,12,4,14,4,2,Bulk Buyers (High Quantity)
94.66,2,12,4,14,1,9,Low-Value Fast Delivery Buyers
210.66,2,12,4,14,1,9,Low-Value Fast Delivery Buyers
173.3,2,12,4,14,3,9,Low-Value Fast Delivery Buyers
345.65,2,12,4,14,5,5,Premium Customers (Delayed Shipping)
194.03,1,12,4,14,1,9,Low-Value Fast Delivery Buyers
322.14,2,12,4,14,6,5,Premium Customers (Delayed Shipping)
13.92,2,12,4,14,1,9,Low-Value Fast Delivery Buyers
160.69,1,12,4,14,6,5,Premium Customers (Delayed Shipping)
139.71,4,12,4,14,1,9,Low-Value Fast Delivery Buyers
442.43,4,12,4,14,4,2,Bulk Buyers (High Quantity)
204.13,3,12,4,14,7,2,Bulk Buyers (High Quantity)
297.69,1,12,4,14,6,5,Premium Customers (Delayed Shipping)
330.72,3,12,4,14,6,2,Bulk Buyers (High Quantity)
218.22,1,12,4,14,6,5,Premium Customers (Delayed Shipping)
417.86,4,12,4,14,6,2,Bulk Buyers (High Quantity)
306.47,1,12,4,14,1,9,Low-Value Fast Delivery Buyers
433.39,3,12,4,14,2,2,Bulk Buyers (High Quantity)
22.09,2,12,5,14,6,3,Low-Value Late-Season Buyers
331.28,1,12,5,14,4,5,Premium Customers (Delayed Shipping)
410.23,1,12,5,14,5,5,Premium Customers (Delayed Shipping)
340.44,2,12,5,14,3,5,Premium Customers (Delayed Shipping)
29.45,3,12,5,14,5,9,Low-Value Fast Delivery Buyers
494.63,3,12,5,14,3,2,Bulk Buyers (High Quantity)
496.17,2,12,5,14,1,7,Premium Loyal Customers (Fast Shipping)
463.02,1,12,5,14,6,5,Premium Customers (Delayed Shipping)
145.74,3,12,5,14,3,9,Low-Value Fast Delivery Buyers
80.88,1,12,5,14,1,9,Low-Value Fast Delivery Buyers
203.72,1,12,5,14,2,9,Low-Value Fast Delivery Buyers
432.96,2,12,5,14,4,5,Premium Customers (Delayed Shipping)
188.17,6,12,5,14,7,2,Bulk Buyers (High Quantity)
187.12,3,12,5,14,2,9,Low-Value Fast Delivery Buyers
183.39,1,12,5,14,6,5,Premium Customers (Delayed Shipping)
454.96,3,12,5,14,7,2,Bulk Buyers (High Quantity)
348.04,1,12,5,14,6,5,Premium Customers (Delayed Shipping)
86.06,1,12,5,14,1,9,Low-Value Fast Delivery Buyers
464.59,2,12,5,14,7,5,Premium Customers (Delayed Shipping)
253.92,3,12,5,14,1,9,Low-Value Fast Delivery Buyers
359.03,2,12,5,14,2,9,Low-Value Fast Delivery Buyers
488.94,2,12,5,14,3,5,Premium Customers (Delayed Shipping)
303.13,1,12,5,14,2,9,Low-Value Fast Delivery Buyers
150.58,2,12,5,14,7,5,Premium Customers (Delayed Shipping)
228.81,4,12,5,14,5,2,Bulk Buyers (High Quantity)
253.34,1,12,5,14,4,5,Premium Customers (Delayed Shipping)
111.48,3,12,5,14,1,9,Low-Value Fast Delivery Buyers
252.93,2,12,5,14,1,9,Low-Value Fast Delivery Buyers
48.42,3,12,5,14,6,9,Low-Value Fast Delivery Buyers
175.73,1,12,6,14,1,9,Low-Value Fast Delivery Buyers
317.4,2,12,6,14,5,5,Premium Customers (Delayed Shipping)
393.01,1,12,6,14,3,5,Premium Customers (Delayed Shipping)
229.45,3,12,6,14,6,2,Bulk Buyers (High Quantity)
462.48,1,12,6,14,5,5,Premium Customers (Delayed Shipping)
292.44,2,12,6,14,5,5,Premium Customers (Delayed Shipping)
103.45,2,12,6,14,4,9,Low-Value Fast Delivery Buyers
419.14,1,12,6,14,6,5,Premium Customers (Delayed Shipping)
81.95,3,12,6,14,4,9,Low-Value Fast Delivery Buyers
214.05,2,12,6,14,5,5,Premium Customers (Delayed Shipping)
214.99,2,12,6,14,2,9,Low-Value Fast Delivery Buyers
68.58,2,12,6,14,7,3,Low-Value Late-Season Buyers
291.04,1,12,6,14,3,9,Low-Value Fast Delivery Buyers
490.89,4,12,6,14,7,2,Bulk Buyers (High Quantity)
488.41,1,12,6,14,6,5,Premium Customers (Delayed Shipping)
434.32,1,12,6,14,4,5,Premium Customers (Delayed Shipping)
135.44,1,12,6,14,6,5,Premium Customers (Delayed Shipping)
296.94,1,12,6,14,1,9,Low-Value Fast Delivery Buyers
171.53,3,12,6,14,1,9,Low-Value Fast Delivery Buyers
302.66,2,12,7,14,1,9,Low-Value Fast Delivery Buyers
74.81,1,12,7,14,1,9,Low-Value Fast Delivery Buyers
323.8,1,12,7,14,6,5,Premium Customers (Delayed Shipping)
310.45,3,12,7,14,5,2,Bulk Buyers (High Quantity)
123.86,2,12,7,14,1,9,Low-Value Fast Delivery Buyers
65.17,2,12,7,14,6,3,Low-Value Late-Season Buyers
485.8,4,12,7,14,1,2,Bulk Buyers (High Quantity)
432.44,3,12,7,14,6,2,Bulk Buyers (High Quantity)
133.26,3,12,7,14,1,9,Low-Value Fast Delivery Buyers
397.93,4,12,7,14,1,2,Bulk Buyers (High Quantity)
379.04,3,12,7,14,3,2,Bulk Buyers (High Quantity)
484.25,1,12,7,14,6,5,Premium Customers (Delayed Shipping)
360.4,3,12,7,14,3,2,Bulk Buyers (High Quantity)
223.33,2,12,7,14,6,5,Premium Customers (Delayed Shipping)
78.28,1,12,7,14,2,9,Low-Value Fast Delivery Buyers
326.88,5,12,7,14,7,2,Bulk Buyers (High Quantity)
281.83,1,12,7,14,7,5,Premium Customers (Delayed Shipping)
266.97,4,12,7,14,3,2,Bulk Buyers (High Quantity)
293.41,2,12,7,14,7,5,Premium Customers (Delayed Shipping)
304.93,3,12,7,14,6,2,Bulk Buyers (High Quantity)
460.07,1,12,7,14,2,7,Premium Loyal Customers (Fast Shipping)
286.51,1,12,7,14,5,5,Premium Customers (Delayed Shipping)
120.99,2,12,7,14,6,5,Premium Customers (Delayed Shipping)
117.12,4,12,7,14,4,9,Low-Value Fast Delivery Buyers
433.22,2,12,7,14,6,5,Premium Customers (Delayed Shipping)
475.22,2,12,7,14,4,5,Premium Customers (Delayed Shipping)
404.23,2,12,7,14,2,7,Premium Loyal Customers (Fast Shipping)
207.81,1,12,8,14,3,9,Low-Value Fast Delivery Buyers
57.13,3,12,8,14,5,9,Low-Value Fast Delivery Buyers
358.17,1,12,8,14,7,5,Premium Customers (Delayed Shipping)
294.58,3,12,8,14,4,2,Bulk Buyers (High Quantity)
331.14,4,12,8,14,7,2,Bulk Buyers (High Quantity)
141.63,3,12,8,14,4,9,Low-Value Fast Delivery Buyers
466.3,3,12,8,14,5,2,Bulk Buyers (High Quantity)
474.39,4,12,8,14,5,2,Bulk Buyers (High Quantity)
405.5,1,12,8,14,3,5,Premium Customers (Delayed Shipping)
457.51,3,12,8,14,1,7,Premium Loyal Customers (Fast Shipping)
309.79,4,12,8,14,2,2,Bulk Buyers (High Quantity)
440.1,3,12,8,14,6,2,Bulk Buyers (High Quantity)
89.06,1,12,8,14,2,9,Low-Value Fast Delivery Buyers
386.05,4,12,8,14,2,2,Bulk Buyers (High Quantity)
198.17,3,12,8,14,5,2,Bulk Buyers (High Quantity)
324.07,1,12,8,14,5,5,Premium Customers (Delayed Shipping)
216.32,1,12,8,14,5,5,Premium Customers (Delayed Shipping)
53.42,1,12,8,14,3,9,Low-Value Fast Delivery Buyers
384.02,1,12,8,14,4,5,Premium Customers (Delayed Shipping)
217.0,1,12,8,14,3,9,Low-Value Fast Delivery Buyers
242.17,2,12,8,14,7,5,Premium Customers (Delayed Shipping)
201.91,3,12,8,14,3,9,Low-Value Fast Delivery Buyers
236.43,3,12,9,14,2,9,Low-Value Fast Delivery Buyers
474.54,2,12,9,14,5,5,Premium Customers (Delayed Shipping)
394.88,4,12,9,14,3,2,Bulk Buyers (High Quantity)
346.19,1,12,9,14,2,9,Low-Value Fast Delivery Buyers
396.7,1,12,9,14,2,7,Premium Loyal Customers (Fast Shipping)
318.0,6,12,9,14,4,2,Bulk Buyers (High Quantity)
286.07,1,12,9,14,2,9,Low-Value Fast Delivery Buyers
354.61,2,12,9,14,3,5,Premium Customers (Delayed Shipping)
440.02,1,12,9,14,2,7,Premium Loyal Customers (Fast Shipping)
294.28,3,12,9,14,2,9,Low-Value Fast Delivery Buyers
341.09,1,12,9,14,6,5,Premium Customers (Delayed Shipping)
165.23,1,12,9,14,6,5,Premium Customers (Delayed Shipping)
169.54,1,12,9,14,6,5,Premium Customers (Delayed Shipping)
458.35,2,12,9,14,5,5,Premium Customers (Delayed Shipping)
284.05,3,12,9,14,5,2,Bulk Buyers (High Quantity)
415.88,2,12,9,14,1,7,Premium Loyal Customers (Fast Shipping)
306.89,5,12,9,14,1,2,Bulk Buyers (High Quantity)
226.45,1,12,9,14,1,9,Low-Value Fast Delivery Buyers
357.1,1,12,9,14,5,5,Premium Customers (Delayed Shipping)
334.01,1,12,9,14,7,5,Premium Customers (Delayed Shipping)
307.76,2,12,9,14,5,5,Premium Customers (Delayed Shipping)
361.69,4,12,9,14,2,2,Bulk Buyers (High Quantity)
425.04,2,12,9,14,3,5,Premium Customers (Delayed Shipping)
92.45,2,12,9,14,7,3,Low-Value Late-Season Buyers
348.03,1,12,9,14,2,9,Low-Value Fast Delivery Buyers
226.72,2,12,9,14,5,5,Premium Customers (Delayed Shipping)
448.24,3,12,9,14,4,2,Bulk Buyers (High Quantity)
375.02,1,12,9,14,1,7,Premium Loyal Customers (Fast Shipping)
126.13,1,12,9,14,4,9,Low-Value Fast Delivery Buyers
365.73,1,12,9,14,1,9,Low-Value Fast Delivery Buyers
105.02,3,12,9,14,6,3,Low-Value Late-Season Buyers
251.55,1,12,9,14,3,9,Low-Value Fast Delivery Buyers
300.62,2,12,9,14,4,5,Premium Customers (Delayed Shipping)
360.5,1,12,10,14,6,5,Premium Customers (Delayed Shipping)
241.27,3,12,10,14,2,9,Low-Value Fast Delivery Buyers
215.49,4,12,10,14,7,2,Bulk Buyers (High Quantity)
470.75,2,12,10,14,4,5,Premium Customers (Delayed Shipping)
207.74,3,12,10,14,5,2,Bulk Buyers (High Quantity)
404.45,3,12,10,14,2,7,Premium Loyal Customers (Fast Shipping)
327.66,1,12,10,14,4,5,Premium Customers (Delayed Shipping)
5.34,2,12,10,14,1,9,Low-Value Fast Delivery Buyers
150.51,1,12,10,14,4,9,Low-Value Fast Delivery Buyers
480.11,1,12,10,14,6,5,Premium Customers (Delayed Shipping)
266.74,4,12,10,14,4,2,Bulk Buyers (High Quantity)
191.07,3,12,10,14,7,2,Bulk Buyers (High Quantity)
